cp,id_estado,id_municipio
33063,8,245
33065,8,245
33066,8,245
33067,8,245
33068,8,245
33069,8,245
33070,8,245
33076,8,245
33077,8,245
33078,8,245
33080,8,245
33084,8,245
33085,8,245
33086,8,245
33087,8,245
33088,8,245
33089,8,245
33090,8,245
33093,8,245
33100,8,245
33103,8,245
33104,8,245
33105,8,245
33106,8,245
33107,8,245
33108,8,245
33110,8,245
33113,8,245
33114,8,245
33115,8,245
33116,8,245
33117,8,245
33120,8,246
33123,8,246
33124,8,246
33125,8,246
33126,8,246
33127,8,246
33128,8,246
33130,8,247
33131,8,247
33132,8,247
33133,8,247
33135,8,247
33136,8,247
33137,8,247
33138,8,247
33139,8,247
33140,8,248
33142,8,248
33145,8,248
33146,8,248
33147,8,248
33148,8,248
33150,8,249
33151,8,249
33153,8,249
33154,8,249
33155,8,249
33156,8,249
33157,8,249
33158,8,249
33159,8,249
33160,8,250
33163,8,250
33165,8,250
33166,8,250
33167,8,250
33170,8,251
33173,8,251
33174,8,251
33177,8,251
33178,8,251
33179,8,251
33180,8,252
33183,8,252
33184,8,252
33185,8,252
33186,8,252
33187,8,252
33188,8,252
33190,8,252
33193,8,252
33194,8,252
33195,8,252
33196,8,252
33197,8,252
33198,8,252
33200,8,253
33201,8,253
33202,8,253
33203,8,253
33204,8,253
33205,8,253
33206,8,253
33210,8,253
33214,8,253
33215,8,253
33216,8,253
33217,8,253
33220,8,253
33224,8,253
33226,8,253
33227,8,253
33228,8,253
33230,8,253
33233,8,253
33234,8,253
33235,8,253
33236,8,253
33237,8,253
33240,8,254
33244,8,254
33245,8,254
33247,8,254
33248,8,254
33249,8,254
33250,8,254
33251,8,254
33252,8,254
33253,8,254
33255,8,254
33256,8,254
33257,8,254
33259,8,254
33260,8,255
33261,8,255
33262,8,255
33263,8,255
33264,8,255
33265,8,255
33266,8,255
33268,8,255
33269,8,255
33270,8,256
33273,8,256
33274,8,256
33275,8,256
33276,8,256
33277,8,256
33280,8,257
33281,8,257
33283,8,257
33284,8,257
33285,8,257
33286,8,257
33287,8,257
33288,8,257
33293,8,257
33294,8,257
33295,8,257
33296,8,257
33297,8,257
33298,8,257
33299,8,257
33300,8,258
33301,8,258
33303,8,258
33304,8,258
33305,8,258
33306,8,258
33307,8,258
33309,8,258
33310,8,258
33313,8,258
33314,8,258
33315,8,258
33316,8,258
33318,8,258
33320,8,82
33323,8,82
33324,8,82
33325,8,82
33326,8,82
33327,8,82
33330,8,82
33333,8,82
33334,8,82
33335,8,82
33336,8,82
33337,8,82
33340,8,259
33346,8,259
33347,8,259
33350,8,259
33355,8,259
33356,8,259
33360,8,260
33363,8,260
33364,8,260
33365,8,260
33366,8,260
33367,8,260
33370,8,261
33372,8,261
33375,8,261
33379,8,261
33380,8,262
33383,8,262
33384,8,262
33385,8,262
33387,8,262
33390,8,262
33393,8,262
33394,8,262
33397,8,262
33398,8,262
33400,8,263
33403,8,263
33405,8,263
33406,8,263
33407,8,263
33408,8,263
33410,8,263
33413,8,263
33415,8,263
33416,8,263
33418,8,263
33419,8,263
33420,8,264
33421,8,264
33422,8,264
33423,8,264
33424,8,264
33425,8,264
33426,8,264
33430,8,264
33431,8,264
33432,8,264
33433,8,264
33434,8,264
33435,8,264
33440,8,264
33443,8,264
33444,8,264
33450,8,72
33451,8,72
33452,8,72
33454,8,72
33455,8,72
33456,8,72
33460,8,72
33464,8,72
33465,8,72
33466,8,72
33467,8,72
33470,8,265
33473,8,265
33474,8,265
33475,8,265
33476,8,265
33477,8,265
33480,8,265
33483,8,265
33484,8,265
33485,8,265
33486,8,265
33487,8,265
33488,8,265
33490,8,265
33493,8,265
33494,8,265
33495,8,265
33496,8,265
33497,8,265
33498,8,265
33500,8,266
33504,8,266
33505,8,266
33515,8,266
33516,8,266
33517,8,266
33530,8,267
33531,8,267
33535,8,267
33536,8,267
33537,8,267
33538,8,267
33539,8,267
33540,8,268
33544,8,268
33545,8,268
33546,8,268
33547,8,268
33550,8,269
33551,8,269
33553,8,269
33555,8,269
33560,8,270
33563,8,270
33564,8,270
33565,8,270
33566,8,270
33567,8,270
33570,8,270
33573,8,270
33574,8,270
33575,8,270
33576,8,270
33577,8,270
33580,8,271
33583,8,271
33584,8,271
33585,8,271
33586,8,271
33587,8,271
33590,8,271
33593,8,271
33594,8,271
33595,8,271
33596,8,271
33597,8,271
33600,8,272
33601,8,272
33604,8,272
33605,8,272
33610,8,272
33618,8,272
33620,8,273
33623,8,273
33624,8,273
33625,8,273
33626,8,273
33627,8,273
33630,8,273
33633,8,273
33634,8,273
33635,8,273
33636,8,273
33637,8,273
33640,8,273
33643,8,273
33644,8,273
33645,8,273
33646,8,273
33647,8,273
33650,8,274
33651,8,274
33652,8,274
33653,8,274
33654,8,274
33655,8,274
33656,8,274
33660,8,274
33663,8,274
33665,8,274
33669,8,274
33670,8,275
33671,8,275
33673,8,275
33677,8,275
33679,8,275
33680,8,276
33681,8,276
33682,8,276
33683,8,276
33687,8,276
33690,8,276
33693,8,276
33700,8,272
33710,8,272
33720,8,272
33730,8,272
33737,8,272
33739,8,272
33740,8,272
33748,8,272
33749,8,272
33750,8,272
33759,8,272
33760,8,272
33765,8,272
33768,8,272
33769,8,272
33770,8,272
33777,8,272
33778,8,272
33779,8,272
33800,8,277
33810,8,277
33814,8,277
33815,8,277
33816,8,277
33818,8,277
33820,8,277
33823,8,277
33824,8,277
33825,8,277
33826,8,277
33827,8,277
33830,8,277
33834,8,277
33839,8,277
33840,8,277
33846,8,277
33848,8,277
33850,8,277
33856,8,277
33857,8,277
33858,8,277
33860,8,277
33863,8,277
33870,8,277
33873,8,277
33879,8,277
33880,8,277
33884,8,277
33885,8,277
33886,8,277
33890,8,277
33896,8,277
33900,8,277
33902,8,277
33903,8,277
33904,8,277
33905,8,277
33906,8,277
33907,8,277
33908,8,277
33910,8,277
33913,8,277
33914,8,277
33915,8,277
33916,8,277
33917,8,277
33918,8,277
33920,8,73
33922,8,73
33923,8,73
33924,8,73
33925,8,73
33928,8,73
33929,8,73
33930,8,73
33935,8,73
33936,8,73
33939,8,73
33940,8,278
33943,8,278
33944,8,278
33945,8,278
33946,8,278
33947,8,278
33950,8,278
33953,8,278
33954,8,278
33955,8,278
33956,8,278
33957,8,278
33960,8,80
33961,8,80
33962,8,80
33963,8,80
33964,8,80
33969,8,80
33970,8,70
33973,8,70
33974,8,70
33975,8,70
33976,8,70
33977,8,70
33978,8,70
33980,8,70
33983,8,70
33984,8,70
33985,8,70
33986,8,70
33987,8,70
33990,8,279
33991,8,279
33992,8,279
33993,8,279
33995,8,279
33996,8,279
33997,8,279
34000,10,280
34010,10,280
34014,10,280
34015,10,280
34016,10,280
34017,10,280
34018,10,280
34019,10,280
34020,10,280
34024,10,280
34027,10,280
34028,10,280
34029,10,280
34030,10,280
34034,10,280
34038,10,280
34039,10,280
34040,10,280
34043,10,280
34045,10,280
34046,10,280
34047,10,280
34048,10,280
34049,10,280
34050,10,280
34058,10,280
34060,10,280
34069,10,280
34070,10,280
34074,10,280
34075,10,280
34076,10,280
34077,10,280
34080,10,280
34090,10,280
34100,10,280
34103,10,280
34104,10,280
34105,10,280
34106,10,280
34107,10,280
34108,10,280
34109,10,280
34110,10,280
34113,10,280
34116,10,280
34119,10,280
34120,10,280
34123,10,280
34124,10,280
34125,10,280
34126,10,280
34127,10,280
34128,10,280
34129,10,280
34130,10,280
34135,10,280
34136,10,280
34137,10,280
34138,10,280
34139,10,280
34140,10,280
34143,10,280
34144,10,280
34145,10,280
34146,10,280
34147,10,280
34150,10,280
34156,10,280
34157,10,280
34158,10,280
34159,10,280
34160,10,280
34162,10,280
34163,10,280
34164,10,280
34165,10,280
34166,10,280
34167,10,280
34168,10,280
34169,10,280
34170,10,280
34175,10,280
34176,10,280
34179,10,280
34180,10,280
34185,10,280
34186,10,280
34187,10,280
34188,10,280
34189,10,280
34190,10,280
34193,10,280
34194,10,280
34195,10,280
34196,10,280
34197,10,280
34198,10,280
34199,10,280
34200,10,280
34204,10,280
34205,10,280
34206,10,280
34207,10,280
34208,10,280
34209,10,280
34210,10,280
34214,10,280
34215,10,280
34216,10,280
34217,10,280
34218,10,280
34219,10,280
34220,10,280
34224,10,280
34225,10,280
34226,10,280
34227,10,280
34228,10,280
34229,10,280
34230,10,280
34233,10,280
34234,10,280
34235,10,280
34236,10,280
34237,10,280
34238,10,280
34239,10,280
34240,10,280
34250,10,280
34260,10,280
34269,10,280
34270,10,280
34277,10,280
34278,10,280
34279,10,280
34280,10,280
34284,10,280
34285,10,280
34286,10,280
34287,10,280
34289,10,280
34290,10,280
34298,10,280
34299,10,280
34300,10,280
34303,10,280
34304,10,280
34305,10,280
34306,10,280
34307,10,280
34308,10,280
34310,10,280
34313,10,280
34314,10,280
34316,10,280
34317,10,280
34320,10,280
34323,10,280
34324,10,280
34325,10,280
34326,10,280
34330,10,280
34334,10,280
34340,10,280
34345,10,280
34346,10,280
34350,10,280
34354,10,280
34357,10,280
34358,10,280
34360,10,280
34363,10,280
34364,10,280
34365,10,280
34366,10,280
34371,10,280
34373,10,280
34375,10,280
34376,10,280
34377,10,280
34378,10,280
34380,10,280
34383,10,280
34384,10,280
34385,10,280
34386,10,280
34387,10,280
34390,10,280
34393,10,280
34394,10,280
34395,10,280
34397,10,280
34398,10,280
34400,10,281
34403,10,281
34404,10,281
34405,10,281
34406,10,281
34407,10,281
34410,10,282
34413,10,282
34414,10,282
34415,10,282
34416,10,282
34417,10,282
34420,10,282
34423,10,282
34424,10,282
34425,10,282
34426,10,282
34427,10,282
34430,10,282
34433,10,282
34434,10,282
34435,10,282
34436,10,282
34437,10,282
34440,10,281
34443,10,281
34444,10,281
34445,10,281
34446,10,281
34450,10,281
34453,10,281
34454,10,281
34455,10,281
34456,10,281
34457,10,281
34460,10,281
34463,10,281
34464,10,281
34465,10,281
34466,10,281
34467,10,281
34470,10,283
34473,10,283
34474,10,283
34475,10,283
34476,10,283
34477,10,283
34480,10,284
34482,10,284
34483,10,284
34484,10,284
34485,10,284
34486,10,284
34487,10,284
34488,10,284
34490,10,284
34493,10,284
34494,10,284
34495,10,284
34496,10,284
34497,10,284
34500,10,285
34510,10,285
34513,10,285
34514,10,285
34515,10,285
34516,10,285
34517,10,285
34520,10,285
34523,10,285
34524,10,285
34525,10,285
34526,10,285
34527,10,285
34530,10,285
34533,10,285
34534,10,285
34535,10,285
34536,10,285
34537,10,285
34540,10,286
34543,10,286
34544,10,286
34545,10,286
34546,10,286
34547,10,286
34548,10,286
34550,10,286
34553,10,286
34554,10,286
34555,10,286
34556,10,286
34557,10,286
34560,10,286
34563,10,286
34564,10,286
34565,10,286
34566,10,286
34567,10,286
34570,10,287
34573,10,287
34574,10,287
34575,10,287
34576,10,287
34577,10,287
34580,10,287
34583,10,287
34584,10,287
34585,10,287
34586,10,287
34587,10,287
34588,10,287
34590,10,287
34593,10,287
34594,10,287
34595,10,287
34596,10,287
34597,10,287
34598,10,287
34600,10,288
34603,10,288
34604,10,288
34605,10,288
34606,10,288
34607,10,288
34610,10,288
34613,10,288
34614,10,288
34615,10,288
34616,10,288
34617,10,288
34620,10,288
34623,10,288
34624,10,288
34625,10,288
34626,10,288
34627,10,288
34630,10,288
34634,10,288
34635,10,288
34636,10,288
34637,10,288
34638,10,288
34639,10,288
34640,10,288
34644,10,288
34645,10,288
34646,10,288
34647,10,288
34648,10,288
34649,10,288
34650,10,289
34651,10,289
34652,10,289
34653,10,289
34654,10,289
34655,10,289
34656,10,289
34657,10,289
34658,10,289
34659,10,289
34663,10,289
34664,10,289
34665,10,289
34666,10,289
34667,10,289
34668,10,289
34669,10,289
34670,10,290
34673,10,290
34674,10,290
34675,10,290
34676,10,290
34677,10,290
34680,10,290
34683,10,290
34684,10,290
34685,10,290
34686,10,290
34687,10,290
34690,10,290
34693,10,290
34694,10,290
34695,10,290
34696,10,290
34697,10,290
34700,10,291
34703,10,291
34704,10,291
34705,10,291
34706,10,291
34707,10,291
34710,10,291
34713,10,291
34714,10,291
34715,10,291
34716,10,291
34717,10,291
34720,10,291
34723,10,291
34724,10,291
34725,10,291
34726,10,291
34727,10,291
34730,10,291
34733,10,291
34734,10,291
34735,10,291
34736,10,291
34737,10,291
34740,10,292
34743,10,292
34744,10,292
34745,10,292
34746,10,292
34747,10,292
34748,10,292
34753,10,292
34754,10,292
34755,10,292
34757,10,292
34760,10,292
34763,10,292
34764,10,292
34765,10,292
34766,10,292
34767,10,292
34768,10,292
34770,10,293
34773,10,293
34774,10,293
34775,10,293
34776,10,293
34777,10,293
34780,10,293
34782,10,293
34783,10,293
34785,10,293
34787,10,293
34788,10,293
34790,10,293
34793,10,293
34794,10,293
34795,10,293
34800,10,294
34803,10,294
34804,10,294
34805,10,294
34806,10,294
34810,10,294
34813,10,294
34816,10,294
34820,10,294
34823,10,294
34825,10,294
34826,10,294
34830,10,294
34837,10,294
34840,10,295
34842,10,295
34843,10,295
34844,10,295
34845,10,295
34846,10,295
34847,10,295
34848,10,295
34850,10,295
34854,10,295
34855,10,295
34856,10,295
34857,10,295
34860,10,295
34863,10,295
34864,10,295
34865,10,295
34866,10,295
34867,10,295
34873,10,295
34880,10,295
34885,10,295
34887,10,295
34890,10,296
34892,10,296
34893,10,296
34894,10,296
34896,10,296
34897,10,296
34898,10,296
34900,10,297
34903,10,297
34904,10,297
34905,10,297
34906,10,297
34907,10,297
34910,10,297
34913,10,297
34915,10,297
34917,10,297
34920,10,297
34923,10,297
34926,10,297
34927,10,297
34930,10,297
34933,10,297
34934,10,297
34935,10,297
34936,10,297
34937,10,297
34940,10,298
34942,10,298
34945,10,298
34946,10,298
34947,10,298
34948,10,298
34950,10,298
34953,10,298
34954,10,298
34955,10,298
34956,10,298
34957,10,298
34960,10,298
34963,10,298
34964,10,298
34965,10,298
34966,10,298
34967,10,298
34968,10,298
34970,10,299
34973,10,299
34974,10,299
34975,10,299
34976,10,299
34977,10,299
34978,10,299
34980,10,299
34983,10,299
34984,10,299
34985,10,299
34986,10,299
34987,10,299
34988,10,299
34990,10,299
34993,10,299
34994,10,299
34995,10,299
34996,10,299
34997,10,299
35000,10,300
35010,10,300
35013,10,300
35014,10,300
35015,10,300
35016,10,300
35017,10,300
35018,10,300
35019,10,300
35020,10,300
35023,10,300
35024,10,300
35025,10,300
35026,10,300
35027,10,300
35028,10,300
35029,10,300
35030,10,300
35039,10,300
35040,10,300
35043,10,300
35044,10,300
35045,10,300
35046,10,300
35047,10,300
35048,10,300
35049,10,300
35050,10,300
35054,10,300
35055,10,300
35057,10,300
35058,10,300
35059,10,300
35060,10,300
35064,10,300
35065,10,300
35066,10,300
35067,10,300
35068,10,300
35069,10,300
35070,10,300
35073,10,300
35074,10,300
35075,10,300
35076,10,300
35077,10,300
35078,10,300
35079,10,300
35080,10,300
35090,10,300
35099,10,300
35100,10,300
35101,10,300
35102,10,300
35103,10,300
35104,10,300
35105,10,300
35106,10,300
35107,10,300
35108,10,300
35109,10,300
35110,10,300
35111,10,300
35112,10,300
35113,10,300
35114,10,300
35115,10,300
35117,10,300
35118,10,300
35119,10,300
35120,10,300
35121,10,300
35123,10,300
35125,10,300
35127,10,300
35128,10,300
35129,10,300
35130,10,300
35132,10,300
35133,10,300
35134,10,300
35135,10,300
35136,10,300
35137,10,300
35138,10,300
35139,10,300
35140,10,300
35141,10,300
35143,10,300
35144,10,300
35146,10,300
35147,10,300
35150,10,301
35153,10,301
35154,10,301
35155,10,301
35156,10,301
35157,10,301
35158,10,301
35159,10,301
35160,10,301
35163,10,301
35164,10,301
35165,10,301
35166,10,301
35167,10,301
35168,10,301
35169,10,301
35170,10,301
35171,10,301
35173,10,301
35174,10,301
35175,10,301
35177,10,301
35179,10,301
35180,10,301
35181,10,301
35182,10,301
35183,10,301
35185,10,301
35186,10,301
35187,10,301
35188,10,301
35189,10,301
35190,10,301
35191,10,301
35192,10,301
35193,10,301
35196,10,301
35197,10,301
35199,10,301
35200,10,302
35210,10,302
35212,10,302
35213,10,302
35214,10,302
35215,10,302
35217,10,302
35219,10,302
35220,10,302
35222,10,302
35224,10,302
35226,10,302
35230,10,302
35233,10,302
35235,10,302
35236,10,302
35238,10,302
35239,10,302
35241,10,302
35244,10,302
35245,10,302
35246,10,302
35248,10,302
35250,10,303
35253,10,303
35254,10,303
35255,10,303
35256,10,303
35257,10,303
35260,10,303
35263,10,303
35264,10,303
35265,10,303
35266,10,303
35267,10,303
35270,10,303
35274,10,303
35275,10,303
35280,10,303
35284,10,303
35286,10,303
35293,10,303
35296,10,303
35297,10,303
35300,10,76
35310,10,76
35313,10,76
35314,10,76
35315,10,76
35316,10,76
35317,10,76
35320,10,76
35323,10,76
35324,10,76
35325,10,76
35326,10,76
35327,10,76
35330,10,76
35333,10,76
35334,10,76
35335,10,76
35336,10,76
35337,10,76
35340,10,76
35343,10,76
35344,10,76
35345,10,76
35346,10,76
35347,10,76
35350,10,82
35353,10,82
35354,10,82
35355,10,82
35356,10,82
35357,10,82
35360,10,82
35363,10,82
35364,10,82
35366,10,82
35367,10,82
35368,10,82
35370,10,82
35371,10,82
35373,10,82
35374,10,82
35375,10,82
35380,10,82
35381,10,82
35383,10,82
35385,10,82
35390,10,82
35393,10,82
35395,10,82
35400,10,304
35410,10,304
35413,10,304
35414,10,304
35415,10,304
35416,10,304
35417,10,304
35420,10,304
35423,10,304
35424,10,304
35425,10,304
35426,10,304
35427,10,304
35430,10,304
35433,10,304
35434,10,304
35435,10,304
35436,10,304
35437,10,304
35440,10,304
35443,10,304
35444,10,304
35445,10,304
35446,10,304
35447,10,304
35450,10,305
35453,10,305
35454,10,305
35455,10,305
35460,10,305
35463,10,305
35464,10,305
35465,10,305
35466,10,305
35467,10,305
35470,10,305
35473,10,305
35474,10,305
35475,10,305
35477,10,305
35480,10,305
35483,10,305
35484,10,305
35485,10,305
35490,10,305
35493,10,305
35496,10,305
35497,10,305
35500,10,306
35510,10,306
35513,10,306
35514,10,306
35515,10,306
35516,10,306
35520,10,306
35523,10,306
35524,10,306
35525,10,306
35526,10,306
35527,10,306
35530,10,306
35533,10,306
35534,10,306
35535,10,306
35536,10,306
35540,10,306
35543,10,306
35545,10,306
35546,10,306
35547,10,306
35550,10,307
35553,10,307
35554,10,307
35555,10,307
35556,10,307
35560,10,307
35563,10,307
35565,10,307
35567,10,307
35573,10,307
35574,10,307
35575,10,307
35576,10,307
35577,10,307
35580,10,307
35584,10,307
35585,10,307
35586,10,307
35590,10,307
35593,10,307
35594,10,307
35600,10,308
35610,10,308
35614,10,308
35615,10,308
35616,10,308
35617,10,308
35620,10,308
35623,10,308
35624,10,308
35625,10,308
35626,10,308
35627,10,308
35630,10,308
35633,10,308
35634,10,308
35635,10,308
35636,10,308
35637,10,308
35640,10,308
35643,10,308
35644,10,308
35645,10,308
35646,10,308
35647,10,308
35650,10,309
35654,10,309
35656,10,309
35657,10,309
35660,10,309
35663,10,309
35664,10,309
35665,10,309
35666,10,309
35667,10,309
35670,10,309
35673,10,309
35674,10,309
35675,10,309
35676,10,309
35677,10,309
35680,10,309
35683,10,309
35684,10,309
35685,10,309
35686,10,309
35687,10,309
35690,10,309
35693,10,309
35694,10,309
35695,10,309
35696,10,309
35697,10,309
35698,10,309
35700,10,310
35703,10,310
35704,10,310
35705,10,310
35706,10,310
35707,10,310
35710,10,310
35713,10,310
35714,10,310
35720,10,310
35723,10,310
35724,10,310
35726,10,310
35727,10,310
35730,10,310
35733,10,310
35737,10,310
35740,10,311
35744,10,311
35745,10,311
35746,10,311
35750,10,311
35753,10,311
35754,10,311
35756,10,311
35760,10,312
35763,10,312
35764,10,312
35765,10,312
35766,10,312
35767,10,312
35770,10,312
35773,10,312
35774,10,312
35775,10,312
35776,10,312
35780,10,312
35783,10,312
35784,10,312
35785,10,312
35786,10,312
35787,10,312
35800,10,313
35803,10,313
35804,10,313
35805,10,313
35806,10,313
35807,10,313
35810,10,313
35813,10,313
35814,10,313
35815,10,313
35816,10,313
35817,10,313
35820,10,313
35823,10,313
35824,10,313
35825,10,313
35826,10,313
35827,10,313
35830,10,313
35833,10,313
35834,10,313
35835,10,313
35837,10,313
35840,10,313
35844,10,313
35846,10,313
35847,10,313
35850,10,313
35853,10,313
35854,10,313
35856,10,313
35857,10,313
35860,10,313
35863,10,313
35864,10,313
35865,10,313
35870,10,313
35874,10,313
35875,10,313
35876,10,313
35877,10,313
35880,10,314
35883,10,314
35884,10,314
35885,10,314
35886,10,314
35887,10,314
35888,10,314
35890,10,314
35893,10,314
35894,10,314
35895,10,314
35896,10,314
35900,10,315
35901,10,315
35903,10,315
35904,10,315
35905,10,315
35907,10,315
35910,10,315
35911,10,315
35917,10,315
35920,10,315
35922,10,315
35923,10,315
35925,10,315
35930,10,315
35937,10,315
35938,10,315
35940,10,315
35942,10,315
35944,10,315
35945,10,315
35947,10,315
35950,10,316
35953,10,316
35954,10,316
35955,10,316
35956,10,316
35960,10,316
35963,10,316
35965,10,316
35966,10,316
35970,10,316
35973,10,316
35974,10,316
35975,10,316
35977,10,316
35980,10,316
35983,10,316
35984,10,316
35986,10,316
35987,10,316
36000,11,317
36003,11,317
36010,11,317
36013,11,317
36014,11,317
36015,11,317
36016,11,317
36020,11,317
36023,11,317
36024,11,317
36030,11,317
36033,11,317
36040,11,317
36043,11,317
36044,11,317
36050,11,317
36053,11,317
36060,11,317
36080,11,317
36086,11,317
36089,11,317
36090,11,317
36093,11,317
36094,11,317
36100,11,318
36110,11,318
36112,11,318
36113,11,318
36118,11,318
36119,11,318
36120,11,318
36122,11,318
36125,11,318
36126,11,318
36127,11,318
36129,11,318
36130,11,318
36132,11,318
36133,11,318
36135,11,318
36140,11,318
36142,11,318
36143,11,318
36149,11,318
36150,11,318
36155,11,318
36156,11,318
36158,11,318
36159,11,318
36160,11,318
36169,11,318
36170,11,318
36172,11,318
36200,11,319
36203,11,319
36204,11,319
36205,11,319
36206,11,319
36207,11,319
36210,11,319
36212,11,319
36213,11,319
36214,11,319
36215,11,319
36216,11,319
36217,11,319
36218,11,319
36220,11,317
36223,11,317
36224,11,317
36225,11,317
36227,11,317
36228,11,317
36230,11,317
36233,11,317
36234,11,317
36235,11,317
36236,11,317
36237,11,317
36240,11,317
36243,11,317
36244,11,317
36245,11,317
36246,11,317
36247,11,317
36250,11,317
36253,11,317
36254,11,317
36255,11,317
36256,11,317
36257,11,317
36258,11,317
36259,11,317
36260,11,317
36263,11,317
36264,11,317
36265,11,317
36266,11,317
36267,11,317
36268,11,317
36270,11,318
36273,11,318
36274,11,318
36275,11,318
36276,11,318
36277,11,318
36278,11,318
36279,11,318
36280,11,318
36283,11,318
36284,11,318
36285,11,318
36286,11,318
36287,11,318
36288,11,318
36290,11,318
36293,11,318
36294,11,318
36295,11,318
36296,11,318
36297,11,318
36298,11,318
36300,11,320
36310,11,320
36312,11,320
36313,11,320
36314,11,320
36315,11,320
36320,11,320
36322,11,320
36330,11,320
36333,11,320
36340,11,320
36342,11,320
36350,11,320
36352,11,320
36353,11,320
36354,11,320
36360,11,320
36361,11,320
36364,11,320
36365,11,320
36369,11,320
36370,11,320
36372,11,320
36380,11,320
36390,11,320
36394,11,320
36400,11,321
36403,11,321
36404,11,321
36405,11,321
36406,11,321
36407,11,321
36410,11,321
36413,11,321
36414,11,321
36415,11,321
36416,11,321
36417,11,321
36418,11,321
36420,11,321
36423,11,321
36424,11,321
36425,11,321
36426,11,321
36427,11,321
36428,11,321
36430,11,321
36433,11,321
36434,11,321
36435,11,321
36436,11,321
36437,11,321
36440,11,320
36441,11,320
36443,11,320
36444,11,320
36445,11,320
36446,11,320
36447,11,320
36450,11,320
36452,11,320
36453,11,320
36454,11,320
36456,11,320
36457,11,320
36458,11,320
36459,11,320
36460,11,320
36462,11,320
36463,11,320
36464,11,320
36465,11,320
36466,11,320
36467,11,320
36468,11,320
36470,11,322
36473,11,322
36474,11,322
36475,11,322
36476,11,322
36477,11,322
36480,11,322
36483,11,322
36484,11,322
36485,11,322
36486,11,322
36487,11,322
36490,11,322
36493,11,322
36494,11,322
36495,11,322
36496,11,322
36497,11,322
36500,11,323
36510,11,323
36511,11,323
36512,11,323
36513,11,323
36515,11,323
36520,11,323
36524,11,323
36525,11,323
36526,11,323
36530,11,323
36540,11,323
36541,11,323
36542,11,323
36544,11,323
36545,11,323
36546,11,323
36547,11,323
36550,11,323
36554,11,323
36555,11,323
36556,11,323
36557,11,323
36558,11,323
36559,11,323
36560,11,323
36566,11,323
36567,11,323
36568,11,323
36570,11,323
36576,11,323
36577,11,323
36578,11,323
36580,11,323
36583,11,323
36584,11,323
36585,11,323
36586,11,323
36587,11,323
36588,11,323
36589,11,323
36590,11,323
36593,11,323
36595,11,323
36597,11,323
36599,11,323
36600,11,323
36610,11,323
36611,11,323
36612,11,323
36613,11,323
36614,11,323
36615,11,323
36620,11,323
36624,11,323
36625,11,323
36626,11,323
36630,11,323
36631,11,323
36633,11,323
36640,11,323
36643,11,323
36644,11,323
36645,11,323
36646,11,323
36648,11,323
36649,11,323
36650,11,323
36659,11,323
36660,11,323
36666,11,323
36667,11,323
36668,11,323
36669,11,323
36670,11,323
36673,11,323
36680,11,323
36683,11,323
36687,11,323
36690,11,323
36691,11,323
36698,11,323
36699,11,323
36700,11,324
36704,11,324
36710,11,324
36714,11,324
36715,11,324
36717,11,324
36720,11,324
36722,11,324
36723,11,324
36724,11,324
36726,11,324
36730,11,324
36732,11,324
36733,11,324
36740,11,324
36743,11,324
36744,11,324
36747,11,324
36748,11,324
36749,11,324
36750,11,324
36752,11,324
36753,11,324
36754,11,324
36759,11,324
36760,11,324
36764,11,324
36765,11,324
36766,11,324
36770,11,324
36773,11,324
36774,11,324
36775,11,324
36776,11,324
36777,11,324
36778,11,324
36780,11,324
36782,11,324
36783,11,324
36784,11,324
36785,11,324
36786,11,324
36787,11,324
36790,11,324
36793,11,324
36800,11,323
36803,11,323
36804,11,323
36805,11,323
36806,11,323
36807,11,323
36810,11,323
36813,11,323
36814,11,323
36815,11,323
36816,11,323
36817,11,323
36818,11,323
36821,11,323
36822,11,323
36823,11,323
36824,11,323
36825,11,323
36826,11,323
36827,11,323
36830,11,323
36833,11,323
36834,11,323
36835,11,323
36836,11,323
36837,11,323
36840,11,323
36843,11,323
36844,11,323
36845,11,323
36846,11,323
36847,11,323
36849,11,323
36850,11,324
36853,11,324
36854,11,324
36855,11,324
36856,11,324
36857,11,324
36858,11,324
36860,11,324
36863,11,324
36864,11,324
36865,11,324
36866,11,324
36867,11,324
36870,11,324
36873,11,324
36874,11,324
36875,11,324
36876,11,324
36877,11,324
36878,11,324
36880,11,324
36883,11,324
36884,11,324
36885,11,324
36886,11,324
36887,11,324
36888,11,324
36890,11,298
36893,11,298
36894,11,298
36895,11,298
36896,11,298
36897,11,298
36900,11,325
36903,11,325
36904,11,325
36905,11,325
36906,11,325
36907,11,325
36910,11,325
36913,11,325
36914,11,325
36915,11,325
36916,11,325
36917,11,325
36920,11,325
36923,11,325
36924,11,325
36925,11,325
36926,11,325
36927,11,325
36930,11,325
36933,11,325
36934,11,325
36935,11,325
36936,11,325
36937,11,325
36938,11,325
36940,11,325
36943,11,325
36944,11,325
36945,11,325
36946,11,325
36947,11,325
36948,11,325
36960,11,326
36963,11,326
36964,11,326
36966,11,326
36967,11,326
36968,11,326
36969,11,326
36970,11,59
36973,11,59
36974,11,59
36975,11,59
36976,11,59
36977,11,59
36980,11,59
36983,11,59
36984,11,59
36985,11,59
36986,11,59
36987,11,59
36990,11,327
36993,11,327
36994,11,327
36995,11,327
36996,11,327
36997,11,327
36998,11,327
37000,11,328
37004,11,328
37010,11,328
37020,11,328
37100,11,328
37104,11,328
37105,11,328
37106,11,328
37107,11,328
37108,11,328
37109,11,328
37110,11,328
